,co2,temp,humidity,pressure,gas_resistance,pm1_0,pm2_5,pm4_0,pm10_0,pnc_0_5,pnc_1_0,pnc_2_5,pnc_4_0,pnc_10_0,tps
[2026-05-08 00:27:11.344] ,516,27.3,32.31,100572.37,274751.81,6.84,7.23,7.23,7.23,47.98,54.39,54.58,54.6,54.6,0.41
[2026-05-08 00:27:16.361] ,517,27.29,32.29,100572.84,274089.94,7.03,7.43,7.43,7.43,49.3,55.88,56.08,56.09,56.1,0.42
[2026-05-08 00:27:21.371] ,518,27.24,32.27,100572.84,277657.28,7.11,7.52,7.52,7.52,49.9,56.57,56.77,56.78,56.79,0.43
[2026-05-08 00:27:26.381] ,520,27.28,32.25,100571.21,274751.81,7.13,7.54,7.54,7.54,50.03,56.71,56.91,56.92,56.92,0.43
[2026-05-08 00:27:31.393] ,519,27.22,32.26,100571.42,276756.75,7.02,7.42,7.42,7.42,49.24,55.81,56.01,56.02,56.03,0.43
[2026-05-08 00:27:36.412] ,519,27.2,32.29,100569.73,278336.5,6.77,7.16,7.16,7.16,47.5,53.84,54.04,54.05,54.05,0.43
[2026-05-08 00:27:41.424] ,519,27.22,32.33,100570.74,275194.84,6.82,7.22,7.22,7.22,47.87,54.26,54.46,54.47,54.47,0.43
[2026-05-08 00:27:46.441] ,520,27.24,32.34,100569.69,275639.31,7.15,7.56,7.56,7.56,50.15,56.85,57.05,57.07,57.07,0.41
[2026-05-08 00:27:51.452] ,522,27.26,32.32,100569.91,275639.31,7.06,7.46,7.46,7.46,49.52,56.14,56.34,56.35,56.35,0.42
[2026-05-08 00:27:56.472] ,524,27.29,32.29,100570.32,274751.81,6.91,7.31,7.31,7.31,48.51,54.98,55.18,55.19,55.2,0.42
[2026-05-08 00:28:01.479] ,524,27.31,32.26,100570.43,275862.06,6.81,7.2,7.2,7.2,47.75,54.12,54.32,54.33,54.33,0.41
[2026-05-08 00:28:06.491] ,523,27.34,32.19,100570.81,274751.81,6.94,7.33,7.33,7.33,48.66,55.16,55.35,55.36,55.37,0.41
[2026-05-08 00:28:11.501] ,527,27.36,32.14,100570.49,274310.22,7.3,7.72,7.72,7.72,51.22,58.06,58.27,58.28,58.29,0.42
[2026-05-08 00:28:16.520] ,528,27.38,32.13,100571.05,273431.25,7.23,7.64,7.64,7.64,50.71,57.48,57.69,57.7,57.71,0.42
[2026-05-08 00:28:21.540] ,528,27.39,32.06,100573.3,275639.31,6.84,7.23,7.23,7.23,48,54.41,54.6,54.61,54.62,0.41
[2026-05-08 00:28:26.547] ,527,27.35,32.01,100572.2,277431.59,6.51,6.89,6.89,6.89,45.7,51.8,51.98,51.99,52,0.42
[2026-05-08 00:28:31.561] ,527,27.31,31.99,100571.84,278791.19,6.49,6.86,6.86,6.86,45.55,51.63,51.81,51.82,51.83,0.41
[2026-05-08 00:28:36.581] ,527,27.28,32.02,100572.2,278109.72,6.57,6.94,6.94,6.94,46.06,52.21,52.39,52.41,52.41,0.41
[2026-05-08 00:28:41.592] ,527,27.27,32.05,100571.41,276756.75,6.64,7.03,7.03,7.03,46.61,52.83,53.02,53.03,53.04,0.41
[2026-05-08 00:28:46.601] ,525,27.24,32.1,100571.85,277206.28,6.66,7.04,7.04,7.04,46.73,52.97,53.16,53.17,53.18,0.41
[2026-05-08 00:28:51.622] ,525,27.23,32.16,100570.99,275194.84,6.31,6.68,6.68,6.68,44.3,50.22,50.39,50.41,50.41,0.41
[2026-05-08 00:28:56.637] ,523,27.27,32.21,100571.21,274530.84,6.27,6.63,6.63,6.63,43.98,49.85,50.03,50.04,50.04,0.41
[2026-05-08 00:29:01.653] ,522,27.3,32.2,100572.44,274751.81,6.13,6.48,6.48,6.48,43.02,48.77,48.94,48.95,48.95,0.42
[2026-05-08 00:29:06.661] ,522,27.34,32.15,100571.45,274089.94,5.88,6.22,6.22,6.22,41.26,46.77,46.94,46.95,46.95,0.42
[2026-05-08 00:29:11.677] ,522,27.37,32.1,100571.39,275862.06,5.81,6.14,6.14,6.14,40.77,46.21,46.37,46.38,46.39,0.42
[2026-05-08 00:29:16.691] ,521,27.35,32,100572.09,276532.53,6.14,6.5,6.5,6.5,43.09,48.85,49.02,49.03,49.04,0.42
[2026-05-08 00:29:21.706] ,521,27.36,31.96,100570.93,276981.34,6.12,6.47,6.47,6.47,42.92,48.65,48.83,48.84,48.84,0.41
[2026-05-08 00:29:26.721] ,520,27.39,31.94,100570.17,276756.75,6.09,6.44,6.44,6.44,42.74,48.45,48.62,48.63,48.64,0.42
[2026-05-08 00:29:31.734] ,519,27.42,31.9,100569.88,276085.19,6.06,6.41,6.41,6.41,42.52,48.19,48.37,48.38,48.38,0.42
[2026-05-08 00:29:36.751] ,519,27.42,31.87,100570.84,273431.25,6.12,6.47,6.47,6.47,42.94,48.68,48.85,48.86,48.87,0.41
[2026-05-08 00:29:41.761] ,517,27.3,31.79,100570.31,273650.47,6.22,6.58,6.58,6.58,43.67,49.5,49.67,49.68,49.69,0.41
[2026-05-08 00:29:46.780] ,515,27.29,31.83,100569.72,272775.72,6.19,6.55,6.55,6.55,43.44,49.24,49.42,49.43,49.43,0.42
[2026-05-08 00:29:51.791] ,515,27.29,31.85,100569.86,272340.44,6.28,6.64,6.64,6.64,44.08,49.96,50.14,50.15,50.16,0.42
[2026-05-08 00:29:56.801] ,517,27.26,31.82,100570.54,273650.47,6.37,6.74,6.74,6.74,44.68,50.65,50.83,50.84,50.85,0.42
[2026-05-08 00:30:01.822] ,516,27.2,31.83,100570.63,272123.31,6.22,6.57,6.57,6.57,43.62,49.44,49.61,49.62,49.63,0.42
[2026-05-08 00:30:06.831] ,516,27.17,31.86,100572.44,271906.53,6.17,6.52,6.52,6.52,43.27,49.05,49.22,49.23,49.24,0.42
[2026-05-08 00:30:11.851] ,517,27.18,31.92,100571.3,273431.25,6.11,6.46,6.46,6.46,42.89,48.62,48.79,48.8,48.81,0.42
[2026-05-08 00:30:16.861] ,519,27.16,31.96,100573.38,271042.88,5.91,6.25,6.25,6.25,41.44,46.97,47.14,47.15,47.16,0.43
[2026-05-08 00:30:21.882] ,517,27.19,32,100571.22,269971,6.04,6.38,6.38,6.38,42.35,48,48.17,48.18,48.19,0.43
[2026-05-08 00:30:26.892] ,516,27.22,32.01,100571.28,269119.59,5.87,6.21,6.21,6.21,41.18,46.68,46.85,46.86,46.86,0.42
[2026-05-08 00:30:31.901] ,515,27.26,31.99,100572.49,268484.53,5.83,6.16,6.16,6.16,40.89,46.35,46.51,46.52,46.52,0.42
[2026-05-08 00:30:36.921] ,516,27.28,31.96,100572.16,269331.94,5.91,6.25,6.25,6.25,41.48,47.02,47.19,47.2,47.2,0.42
[2026-05-08 00:30:41.931] ,516,27.31,31.93,100572.08,269757.62,6.03,6.37,6.37,6.37,42.27,47.91,48.09,48.1,48.1,0.42
[2026-05-08 00:30:46.942] ,516,27.33,31.91,100569.32,269757.62,5.98,6.32,6.32,6.32,41.96,47.56,47.73,47.74,47.75,0.41
[2026-05-08 00:30:51.961] ,517,27.34,31.87,100571,268273.5,5.96,6.3,6.3,6.3,41.83,47.41,47.58,47.59,47.59,0.41
[2026-05-08 00:30:56.974] ,517,27.36,31.83,100570.27,268273.5,5.91,6.25,6.25,6.25,41.46,46.99,47.16,47.17,47.18,0.41
[2026-05-08 00:31:01.991] ,518,27.34,31.8,100569.9,269544.62,5.56,5.88,5.88,5.88,39.01,44.22,44.38,44.39,44.39,0.42
[2026-05-08 00:31:07.002] ,517,27.32,31.76,100569.7,270398.72,5.4,5.71,5.71,5.71,37.88,42.94,43.09,43.1,43.1,0.42
[2026-05-08 00:31:12.011] ,518,27.33,31.75,100570.05,269757.62,5.33,5.63,5.63,5.63,37.39,42.38,42.53,42.54,42.54,0.43
[2026-05-08 00:31:17.025] ,517,27.32,31.78,100570.25,269757.62,5.19,5.49,5.49,5.49,36.45,41.31,41.46,41.47,41.47,0.42
[2026-05-08 00:31:22.041] ,516,27.32,31.78,100570.23,268695.88,5.23,5.53,5.53,5.53,36.7,41.6,41.75,41.75,41.76,0.42
[2026-05-08 00:31:27.055] ,518,27.33,31.8,100570.67,269971,5.57,5.89,5.89,5.89,39.07,44.28,44.44,44.45,44.45,0.43
[2026-05-08 00:31:32.070] ,516,27.3,31.77,100570.33,272123.31,5.94,6.28,6.28,6.28,41.68,47.25,47.42,47.43,47.43,0.43
[2026-05-08 00:31:37.080] ,518,27.28,31.8,100570.09,271906.53,6.21,6.56,6.56,6.56,43.53,49.35,49.52,49.53,49.54,0.42
[2026-05-08 00:31:42.093] ,515,27.26,31.83,100569.77,272123.31,6.3,6.66,6.66,6.66,44.18,50.07,50.25,50.26,50.27,0.43
[2026-05-08 00:31:47.116] ,516,27.24,31.93,100568.59,272557.91,6.26,6.62,6.62,6.62,43.89,49.75,49.93,49.94,49.94,0.43
[2026-05-08 00:31:52.121] ,512,27.22,31.99,100570.2,274751.81,6.22,6.58,6.58,6.58,43.65,49.48,49.65,49.66,49.67,0.42
[2026-05-08 00:31:57.139] ,512,27.21,31.97,100569.55,276085.19,6.33,6.69,6.69,6.69,44.4,50.33,50.51,50.52,50.52,0.42
[2026-05-08 00:32:02.153] ,513,27.16,31.96,100574.05,277657.28,6.38,6.74,6.74,6.74,44.75,50.72,50.9,50.91,50.92,0.42
[2026-05-08 00:32:07.172] ,513,27.17,31.99,100571.52,274751.81,6.44,6.81,6.81,6.81,45.17,51.2,51.38,51.39,51.4,0.43
[2026-05-08 00:32:12.181] ,513,27.2,31.99,100570.86,273870.03,6.29,6.65,6.65,6.65,44.12,50.01,50.19,50.2,50.21,0.43
[2026-05-08 00:32:17.198] ,514,27.21,31.98,100569.5,272993.88,6.43,6.8,6.8,6.8,45.11,51.13,51.31,51.32,51.33,0.43
[2026-05-08 00:32:22.211] ,513,27.18,32.04,100571.21,275194.84,6.65,7.03,7.03,7.03,46.63,52.86,53.05,53.06,53.06,0.43
[2026-05-08 00:32:27.232] ,512,27.18,32.1,100572.55,273870.03,7.04,7.44,7.44,7.44,49.38,55.97,56.17,56.18,56.19,0.42
[2026-05-08 00:32:32.242] ,512,27.19,32.11,100570.68,274530.84,7.16,7.57,7.57,7.57,50.21,56.91,57.11,57.12,57.13,0.42
[2026-05-08 00:32:37.254] ,513,27.19,32.09,100568.87,273431.25,6.82,7.22,7.22,7.22,47.88,54.27,54.46,54.47,54.48,0.42
[2026-05-08 00:32:42.272] ,513,27.15,32.09,100572.59,274751.81,6.73,7.12,7.12,7.12,47.25,53.56,53.75,53.76,53.76,0.43
[2026-05-08 00:32:47.278] ,513,27.17,32.12,100569.82,271474.03,6.73,7.12,7.12,7.12,47.21,53.52,53.71,53.72,53.72,0.42
[2026-05-08 00:32:52.291] ,512,27.18,32.17,100569.57,273870.03,6.89,7.29,7.29,7.29,48.35,54.8,55,55.01,55.01,0.42
[2026-05-08 00:32:57.311] ,512,27.18,32.17,100570.2,272775.72,6.91,7.3,7.3,7.3,48.45,54.92,55.12,55.13,55.14,0.41
[2026-05-08 00:33:02.321] ,512,27.14,32.13,100574.39,276308.69,6.79,7.18,7.18,7.18,47.66,54.03,54.22,54.23,54.24,0.41
[2026-05-08 00:33:07.333] ,512,27.19,32.14,100571.3,272775.72,6.75,7.14,7.14,7.14,47.38,53.71,53.9,53.91,53.92,0.42
[2026-05-08 00:33:12.350] ,511,27.24,32.15,100569.32,272340.44,6.36,6.72,6.72,6.72,44.6,50.55,50.73,50.74,50.75,0.42
[2026-05-08 00:33:17.361] ,512,27.26,32.14,100569.5,272123.31,6.07,6.42,6.42,6.42,42.58,48.27,48.44,48.45,48.46,0.42
[2026-05-08 00:33:22.371] ,511,27.3,32.11,100567.66,272993.88,5.95,6.29,6.29,6.29,41.75,47.32,47.49,47.5,47.51,0.43
[2026-05-08 00:33:27.390] ,510,27.32,32.05,100567.76,271258.28,5.99,6.34,6.34,6.34,42.05,47.67,47.84,47.85,47.85,0.43
[2026-05-08 00:33:32.406] ,510,27.33,32,100568.7,272123.31,5.89,6.22,6.22,6.22,41.29,46.8,46.97,46.98,46.98,0.44
[2026-05-08 00:33:37.413] ,511,27.26,31.93,100567.5,275639.31,5.97,6.31,6.31,6.31,41.86,47.45,47.62,47.63,47.63,0.43
[2026-05-08 00:33:42.431] ,510,27.25,31.92,100569.36,273431.25,6.33,6.69,6.69,6.69,44.4,50.33,50.51,50.52,50.52,0.43
[2026-05-08 00:33:47.442] ,511,27.27,31.95,100568.76,272557.91,6.35,6.72,6.72,6.72,44.57,50.52,50.7,50.71,50.71,0.43
[2026-05-08 00:33:52.462] ,511,27.26,31.93,100568.34,275416.91,6.43,6.8,6.8,6.8,45.1,51.13,51.31,51.32,51.32,0.43
[2026-05-08 00:33:57.471] ,510,27.29,31.93,100569.16,274751.81,6.38,6.75,6.75,6.75,44.76,50.74,50.92,50.93,50.93,0.43
[2026-05-08 00:34:02.481] ,509,27.33,31.9,100569.46,274089.94,6.17,6.53,6.53,6.53,43.3,49.08,49.26,49.27,49.27,0.43
[2026-05-08 00:34:07.501] ,509,27.35,31.87,100568.21,273431.25,5.81,6.15,6.15,6.15,40.79,46.24,46.4,46.41,46.42,0.43
[2026-05-08 00:34:12.508] ,509,27.36,31.85,100569.16,272123.31,5.52,5.84,5.84,5.84,38.76,43.93,44.09,44.1,44.1,0.42
[2026-05-08 00:34:17.521] ,507,27.35,31.86,100569.72,272775.72,5.37,5.68,5.68,5.68,37.7,42.74,42.89,42.9,42.9,0.42
[2026-05-08 00:34:22.541] ,508,27.36,31.87,100570.23,271474.03,5.42,5.73,5.73,5.73,38.01,43.08,43.23,43.24,43.25,0.42
[2026-05-08 00:34:27.551] ,509,27.36,31.85,100568.38,272993.88,5.57,5.89,5.89,5.89,39.09,44.31,44.47,44.48,44.48,0.43
[2026-05-08 00:34:32.561] ,511,27.38,31.85,100570.7,272993.88,5.72,6.04,6.04,6.04,40.1,45.46,45.62,45.63,45.63,0.42
[2026-05-08 00:34:37.581] ,510,27.38,31.81,100569.95,271258.28,5.53,5.84,5.84,5.84,38.77,43.94,44.1,44.11,44.11,0.43
[2026-05-08 00:34:42.595] ,513,27.34,31.79,100569.96,271906.53,5.41,5.72,5.72,5.72,37.98,43.05,43.2,43.21,43.21,0.43
[2026-05-08 00:34:47.607] ,511,27.35,31.82,100568.35,272340.44,5.27,5.57,5.57,5.57,36.95,41.88,42.03,42.04,42.05,0.42
[2026-05-08 00:34:52.621] ,512,27.3,31.82,100570.16,273431.25,5.32,5.62,5.62,5.62,37.32,42.3,42.45,42.46,42.46,0.43
[2026-05-08 00:34:57.631] ,511,27.28,31.86,100570.12,273431.25,5.5,5.82,5.82,5.82,38.61,43.76,43.92,43.93,43.93,0.43
[2026-05-08 00:35:02.643] ,509,27.27,31.9,100570.46,274310.22,5.66,5.99,5.99,5.99,39.73,45.04,45.2,45.21,45.21,0.43
[2026-05-08 00:35:07.661] ,510,27.25,31.92,100568.85,273650.47,5.94,6.29,6.29,6.29,41.7,47.27,47.44,47.45,47.45,0.43
[2026-05-08 00:35:12.672] ,512,27.22,31.94,100569.06,274530.84,6.11,6.46,6.46,6.46,42.88,48.61,48.78,48.79,48.79,0.43
[2026-05-08 00:35:17.680] ,513,27.23,31.96,100570.21,273431.25,5.96,6.3,6.3,6.3,41.8,47.38,47.55,47.56,47.56,0.43
[2026-05-08 00:35:22.701] ,513,27.21,31.92,100568.46,275194.84,5.84,6.17,6.17,6.17,40.95,46.42,46.58,46.59,46.6,0.43
[2026-05-08 00:35:27.711] ,516,27.19,31.92,100569.59,273650.47,5.61,5.94,5.94,5.94,39.38,44.64,44.8,44.81,44.81,0.43
[2026-05-08 00:35:32.727] ,516,27.16,31.95,100570.27,273650.47,5.46,5.77,5.77,5.77,38.29,43.4,43.55,43.56,43.57,0.42
[2026-05-08 00:35:37.742] ,515,27.15,31.97,100571.13,270398.72,5.39,5.7,5.7,5.7,37.8,42.85,43,43.01,43.01,0.43
[2026-05-08 00:35:42.748] ,512,27.17,32.01,100569.38,271690.09,5.16,5.46,5.46,5.46,36.22,41.05,41.2,41.21,41.21,0.43
[2026-05-08 00:35:47.761] ,513,27.19,32.02,100569.4,272340.44,5.02,5.31,5.31,5.31,35.2,39.9,40.04,40.05,40.06,0.43
[2026-05-08 00:35:52.782] ,511,27.2,31.99,100567.98,272993.88,5.48,5.8,5.8,5.8,38.48,43.62,43.77,43.78,43.78,0.43
[2026-05-08 00:35:57.792] ,512,27.18,31.97,100568.19,272557.91,5.88,6.22,6.22,6.22,41.27,46.78,46.95,46.96,46.96,0.43
[2026-05-08 00:36:02.810] ,510,27.19,31.95,100568.48,273212.38,5.95,6.29,6.29,6.29,41.72,47.29,47.46,47.47,47.47,0.43
[2026-05-08 00:36:07.821] ,510,27.2,31.94,100569.16,272557.91,5.61,5.93,5.93,5.93,39.33,44.58,44.74,44.75,44.75,0.43
[2026-05-08 00:36:12.831] ,509,27.23,31.93,100567.94,272557.91,5.5,5.82,5.82,5.82,38.62,43.77,43.93,43.94,43.94,0.43
[2026-05-08 00:36:17.851] ,508,27.26,31.93,100568.7,272775.72,5.5,5.82,5.82,5.82,38.58,43.73,43.89,43.9,43.9,0.42
[2026-05-08 00:36:22.861] ,508,27.22,31.9,100569.46,272993.88,5.57,5.89,5.89,5.89,39.05,44.27,44.43,44.44,44.44,0.42
[2026-05-08 00:36:27.871] ,508,27.25,31.88,100569.15,272775.72,5.26,5.56,5.56,5.56,36.89,41.82,41.97,41.98,41.98,0.42
[2026-05-08 00:36:32.889] ,509,27.17,31.87,100570.02,278336.5,5.19,5.49,5.49,5.49,36.43,41.29,41.44,41.45,41.45,0.42
[2026-05-08 00:36:37.901] ,508,27.19,31.9,100569.4,274530.84,5.42,5.73,5.73,5.73,38.03,43.11,43.26,43.27,43.27,0.41
[2026-05-08 00:36:42.913] ,506,27.23,31.94,100568.41,273870.03,5.74,6.07,6.07,6.07,40.28,45.66,45.83,45.84,45.84,0.42
[2026-05-08 00:36:47.923] ,504,27.24,31.91,100569.41,274089.94,5.68,6,6,6,39.83,45.14,45.3,45.31,45.32,0.41
[2026-05-08 00:36:52.939] ,505,27.22,31.91,100569.38,272557.91,5.39,5.7,5.7,5.7,37.83,42.88,43.04,43.05,43.05,0.42
[2026-05-08 00:36:57.949] ,504,27.19,31.97,100568.97,273431.25,5.21,5.51,5.51,5.51,36.54,41.41,41.56,41.57,41.57,0.42
[2026-05-08 00:37:02.956] ,503,27.22,32.02,100569.54,273212.38,5.18,5.48,5.48,5.48,36.36,41.22,41.37,41.38,41.38,0.42
[2026-05-08 00:37:07.969] ,503,27.25,32.01,100569.17,271474.03,5.16,5.46,5.46,5.46,36.21,41.04,41.19,41.19,41.2,0.42
[2026-05-08 00:37:12.981] ,505,27.25,31.97,100569.28,273870.03,5.24,5.54,5.54,5.54,36.74,41.64,41.79,41.8,41.8,0.42
[2026-05-08 00:37:17.992] ,508,27.21,31.94,100568.51,275639.31,5.44,5.75,5.75,5.75,38.13,43.22,43.38,43.39,43.39,0.42
[2026-05-08 00:37:23.011] ,507,27.2,31.91,100569.54,276085.19,5.56,5.88,5.88,5.88,39,44.21,44.36,44.37,44.38,0.42
[2026-05-08 00:37:28.021] ,506,27.15,31.89,100570.76,276981.34,5.55,5.87,5.87,5.87,38.91,44.11,44.27,44.28,44.28,0.42
[2026-05-08 00:37:33.032] ,506,27.14,31.92,100572.6,276308.69,5.6,5.92,5.92,5.92,39.29,44.54,44.69,44.7,44.71,0.42
[2026-05-08 00:37:38.041] ,504,27.16,31.94,100575.3,276532.53,5.7,6.03,6.03,6.03,40,45.34,45.5,45.51,45.51,0.42
[2026-05-08 00:37:43.062] ,502,27.19,31.95,100570.2,275639.31,5.73,6.06,6.06,6.06,40.2,45.57,45.73,45.74,45.74,0.42
[2026-05-08 00:37:48.065] ,503,27.19,31.97,100570.39,276532.53,5.52,5.83,5.83,5.83,38.71,43.87,44.03,44.04,44.04,0.42
[2026-05-08 00:37:53.078] ,502,27.21,31.94,100570.26,275639.31,5.44,5.75,5.75,5.75,38.16,43.26,43.41,43.42,43.42,0.42
[2026-05-08 00:37:58.099] ,501,27.22,31.93,100569.52,276085.19,5.32,5.62,5.62,5.62,37.29,42.27,42.42,42.43,42.43,0.41
[2026-05-08 00:38:03.112] ,501,27.21,31.91,100569.18,275194.84,5.06,5.35,5.35,5.35,35.51,40.25,40.39,40.4,40.4,0.41
[2026-05-08 00:38:08.121] ,501,27.19,31.89,100568.58,276981.34,5.21,5.51,5.51,5.51,36.53,41.41,41.56,41.56,41.57,0.41
[2026-05-08 00:38:13.133] ,505,27.19,31.91,100569.74,276756.75,5.57,5.89,5.89,5.89,39.06,44.28,44.44,44.44,44.45,0.42
[2026-05-08 00:38:18.143] ,505,27.15,31.88,100571.4,279247.34,5.66,5.99,5.99,5.99,39.74,45.05,45.21,45.22,45.22,0.42
[2026-05-08 00:38:23.161] ,505,27.1,31.9,100571.87,279475.97,5.62,5.95,5.95,5.95,39.45,44.72,44.87,44.88,44.89,0.42
[2026-05-08 00:38:28.170] ,505,27.1,31.95,100571.84,279934.38,5.52,5.84,5.84,5.84,38.76,43.93,44.09,44.1,44.1,0.42
[2026-05-08 00:38:33.182] ,504,27.09,31.98,100572.99,278109.72,5.4,5.71,5.71,5.71,37.9,42.96,43.11,43.12,43.12,0.42
[2026-05-08 00:38:38.198] ,503,27.07,32.02,100572.33,277883.31,5.42,5.73,5.73,5.73,38.01,43.08,43.24,43.24,43.25,0.42
[2026-05-08 00:38:43.210] ,505,27.06,32.06,100571.17,278563.66,5.59,5.91,5.91,5.91,39.2,44.43,44.59,44.6,44.6,0.41
[2026-05-08 00:38:48.221] ,504,27.07,32.09,100571.36,278109.72,5.56,5.88,5.88,5.88,39.02,44.22,44.38,44.39,44.4,0.41
[2026-05-08 00:38:53.237] ,504,27.04,32.08,100572.66,278109.72,6.05,6.4,6.4,6.4,42.48,48.15,48.32,48.33,48.33,0.42
[2026-05-08 00:38:58.247] ,506,27,32.11,100571.91,280164.16,6.66,7.04,7.04,7.04,46.71,52.94,53.13,53.14,53.15,0.41
[2026-05-08 00:39:03.261] ,510,26.95,32.07,100571.3,281550.72,6.78,7.17,7.17,7.17,47.56,53.91,54.11,54.12,54.12,0.42
[2026-05-08 00:39:08.271] ,510,26.95,32.12,100571.91,277431.59,6.91,7.31,7.31,7.31,48.49,54.97,55.16,55.17,55.18,0.41
[2026-05-08 00:39:13.281] ,508,26.99,32.15,100570.96,278791.19,6.71,7.09,7.09,7.09,47.06,53.34,53.53,53.54,53.55,0.42
[2026-05-08 00:39:18.297] ,509,26.95,32.11,100571.24,281783.16,6.46,6.83,6.83,6.83,45.32,51.37,51.55,51.57,51.57,0.41
[2026-05-08 00:39:23.311] ,507,26.96,32.11,100573.48,281087.03,6.4,6.77,6.77,6.77,44.9,50.9,51.08,51.09,51.09,0.41
[2026-05-08 00:39:28.327] ,507,26.99,32.14,100571.61,281087.03,6.26,6.62,6.62,6.62,43.89,49.76,49.93,49.94,49.95,0.41
[2026-05-08 00:39:33.342] ,507,27.02,32.09,100573.24,281087.03,6,6.35,6.35,6.35,42.1,47.72,47.89,47.9,47.91,0.41
[2026-05-08 00:39:38.352] ,504,27.02,32.08,100572.55,279934.38,5.65,5.98,5.98,5.98,39.67,44.97,45.13,45.14,45.14,0.41
[2026-05-08 00:39:43.366] ,502,26.99,32.1,100572.57,281087.03,5.3,5.61,5.61,5.61,37.2,42.16,42.31,42.32,42.33,0.41
[2026-05-08 00:39:48.372] ,503,26.98,32.12,100571.82,280164.16,5.46,5.78,5.78,5.78,38.34,43.46,43.61,43.62,43.62,0.4
[2026-05-08 00:39:53.388] ,502,27.02,32.13,100572.81,279019.06,5.73,6.06,6.06,6.06,40.22,45.59,45.75,45.76,45.76,0.4
[2026-05-08 00:39:58.393] ,500,27.06,32.11,100573.53,277883.31,5.69,6.02,6.02,6.02,39.95,45.28,45.45,45.46,45.46,0.41
[2026-05-08 00:40:03.411] ,500,27.08,32.11,100572.11,277883.31,5.8,6.14,6.14,6.14,40.71,46.15,46.31,46.32,46.32,0.41
[2026-05-08 00:40:08.416] ,499,27.1,32.13,100571.62,277883.31,5.79,6.12,6.12,6.12,40.6,46.02,46.18,46.19,46.2,0.41
[2026-05-08 00:40:13.430] ,498,27.08,32.12,100571.66,278109.72,5.81,6.14,6.14,6.14,40.75,46.2,46.36,46.37,46.37,0.42
[2026-05-08 00:40:18.445] ,499,27.08,32.12,100573.24,278336.5,5.77,6.11,6.11,6.11,40.51,45.92,46.09,46.1,46.1,0.42
[2026-05-08 00:40:23.451] ,501,27.15,32.14,100574.41,277431.59,5.72,6.05,6.05,6.05,40.11,45.47,45.63,45.64,45.64,0.42
[2026-05-08 00:40:28.465] ,499,27.16,32.09,100570.65,277431.59,5.7,6.03,6.03,6.03,40.01,45.35,45.51,45.52,45.52,0.43
[2026-05-08 00:40:33.479] ,497,27.16,32.06,100572.3,276981.34,5.45,5.76,5.76,5.76,38.21,43.31,43.47,43.48,43.48,0.42
[2026-05-08 00:40:38.491] ,497,27.11,32.08,100572.15,278791.19,5.31,5.62,5.62,5.62,37.26,42.24,42.39,42.4,42.4,0.42
[2026-05-08 00:40:43.498] ,499,27.08,32.08,100573.45,278109.72,5.12,5.41,5.41,5.41,35.9,40.69,40.84,40.85,40.85,0.42
[2026-05-08 00:40:48.521] ,500,27.08,32.15,100573.93,276981.34,5.48,5.79,5.79,5.79,38.43,43.56,43.72,43.73,43.73,0.42
[2026-05-08 00:40:53.525] ,501,27.07,32.16,100573.27,278791.19,5.64,5.96,5.96,5.96,39.56,44.84,45,45.01,45.02,0.42
[2026-05-08 00:40:58.542] ,500,27.06,32.15,100572.61,276981.34,5.62,5.94,5.94,5.94,39.41,44.67,44.83,44.84,44.84,0.42
[2026-05-08 00:41:03.551] ,500,27.06,32.11,100573.32,277206.28,5.74,6.07,6.07,6.07,40.24,45.61,45.78,45.79,45.79,0.42
[2026-05-08 00:41:08.561] ,501,27.11,32.1,100573.91,274973.16,5.98,6.32,6.32,6.32,41.95,47.55,47.72,47.73,47.73,0.41
[2026-05-08 00:41:13.582] ,499,27.13,32.08,100573.49,275416.91,5.9,6.24,6.24,6.24,41.39,46.92,47.09,47.1,47.1,0.41
[2026-05-08 00:41:18.591] ,501,27.17,32.06,100572.75,274751.81,5.64,5.97,5.97,5.97,39.59,44.87,45.03,45.04,45.04,0.41
[2026-05-08 00:41:23.602] ,503,27.15,32.03,100572.11,275416.91,5.74,6.08,6.08,6.08,40.31,45.69,45.85,45.86,45.86,0.41
[2026-05-08 00:41:28.622] ,503,27.1,32.01,100574.66,275194.84,5.71,6.04,6.04,6.04,40.08,45.44,45.6,45.61,45.61,0.41
[2026-05-08 00:41:33.631] ,501,27.07,32.03,100574.45,277431.59,5.51,5.82,5.82,5.82,38.63,43.79,43.95,43.96,43.96,0.41
[2026-05-08 00:41:38.650] ,503,27.04,32.04,100573.97,280164.16,5.43,5.74,5.74,5.74,38.11,43.19,43.35,43.36,43.36,0.41
[2026-05-08 00:41:43.661] ,503,27.05,32.08,100572.78,276981.34,5.5,5.82,5.82,5.82,38.61,43.76,43.92,43.93,43.93,0.41
[2026-05-08 00:41:48.674] ,503,27.02,32.1,100574.82,279019.06,5.57,5.9,5.9,5.9,39.11,44.33,44.49,44.5,44.5,0.41
[2026-05-08 00:41:53.678] ,503,26.98,32.09,100572.02,282249.19,5.56,5.88,5.88,5.88,39.04,44.25,44.41,44.42,44.42,0.41
[2026-05-08 00:41:58.691] ,500,26.96,32.09,100573.48,280624.84,5.37,5.68,5.68,5.68,37.7,42.73,42.89,42.89,42.9,0.41
